,artist,album,track_name,track_id,release_date,explicit,popularity,danceability,energy,key,loudness,mode,speechiness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
8804,Vince Staples,Vince Staples,ARE YOU WITH THAT?,5OFEJMirg4NPz7G1zgXDYu,2021,True,69,0.859,0.423,C#/Db,-10.698,Minor,0.283,0.0,0.104,0.563,125.89,2.3068333333333335,4
8805,Vince Staples,Vince Staples,TAKE ME HOME,3RXGbZhy0Hyur2mSVDlu51,2021,True,61,0.479,0.542,D,-8.55,Major,0.37,5.69e-06,0.368,0.316,79.701,2.780483333333333,4
8806,Vince Staples,Vince Staples,SUNDOWN TOWN,0zfsHae5pzUPpEuXjtEqbC,2021,True,61,0.852,0.389,C#/Db,-13.112,Major,0.0997,0.000401,0.112,0.584,139.953,2.5146333333333333,4
8807,Vince Staples,Vince Staples,LAW OF AVERAGES,4hWAIH8ZIjcA2cEhGjr7jc,2021,True,63,0.544,0.446,E,-11.074,Minor,0.426,0.0,0.157,0.478,135.11,2.3175,4
8808,Trippie Redd,!,Everything BoZ,1WnKJJKMtnmPdvFGOxcRVZ,2019,True,66,0.714,0.535,A,-7.896,Major,0.0542,0.0,0.184,0.0974,139.944,3.42835,4
8809,Joe Fox,What's The Word (feat. Nas),What's The Word (feat. Nas),7mCAVhjbKuTJexlmlqTb21,2017,False,40,0.658,0.689,F,-6.076,Major,0.0637,0.0,0.11,0.454,94.771,2.847766666666667,4
8810,Doja Cat,Planet Her,Need to Know,3Vi5XqYrmQgOYBajMWSvCi,2021,True,94,0.664,0.609,C#/Db,-6.509,Major,0.0707,0.0,0.0926,0.194,130.041,3.509333333333333,4
8811,Trippie Redd,Trip At Knight,MP5 (feat. SoFaygo),2wbcBAG51wD8fQw8ykL2Ab,2021,True,40,0.679,0.818,C#/Db,-4.705,Major,0.058,0.0,0.187,0.532,74.952,2.666183333333333,1
8812,Trippie Redd,Trip At Knight,Danny Phantom (feat. XXXTENTACION),4LYNt6hWctTuZWYiwafuD6,2021,True,41,0.634,0.804,B,-6.688,Minor,0.477,0.0,0.351,0.809,147.259,2.27295,4
8813,Trippie Redd,Trip At Knight,Matt Hardy 999 (feat. Juice WRLD),4zbr7Cp3UB00FurUovPU03,2021,True,47,0.672,0.654,C#/Db,-4.528,Major,0.0966,0.0,0.1,0.404,78.512,3.133766666666667,4
8814,Trippie Redd,Trip At Knight,Rich MF (feat. Polo G & Lil Durk),5KQxun2WxwDMsV7HCN2ONK,2021,True,49,0.756,0.698,F#/Gb,-5.464,Major,0.178,0.0,0.221,0.66,77.497,4.128566666666667,4
8815,Trippie Redd,Trip At Knight,Molly Hearts,4J4SkI6qmb5ngZVw9mf9op,2021,True,39,0.586,0.742,B,-3.829,Major,0.0408,0.0,0.302,0.658,80.977,2.716,4
8816,YNW Melly,Just A Matter of Slime,Greensight,24QXEgc4DPXLZ8gh42ZRCv,2021,False,25,0.664,0.532,G#/Ab,-8.72,Major,0.142,0.0114,0.117,0.542,170.283,1.8801333333333334,4
8817,Lil Pump,Racks to the Ceiling,Racks to the Ceiling,7BxOnIN2GIDEss4Eg3weRL,2021,True,51,0.822,0.687,C#/Db,-8.088,Major,0.122,0.0,0.142,0.19,126.003,2.8095166666666667,4
8818,Jaden,Summer,Summer,39jo333JejX9EZ3zwwcdmS,2021,True,55,0.784,0.518,G,-8.335,Major,0.352,6.7e-05,0.112,0.659,156.03,2.256666666666667,4
8819,convolk,LONEWOLF,i fucked up,7zkLlx4bTeeyUyzs1L7gV4,2018,True,65,0.646,0.709,F,-6.005,Minor,0.0381,0.000308,0.115,0.281,80.504,2.6525,4
8820,Young Thug,Tick Tock,Tick Tock,3JXebpWufTcs8iegiRCBW7,2021,True,66,0.944,0.693,B,-8.605,Minor,0.266,0.0,0.164,0.626,134.061,2.654,4
8821,ABRA,Unlock It (feat. Playboi Carti),Unlock It (feat. Playboi Carti),4EoZiih7SmUSDyIw8y011F,2021,True,65,0.734,0.87,D#/Eb,-2.946,Major,0.0383,0.0,0.133,0.899,155.971,2.398216666666667,4
8822,Xiu Xiu,Fabulous Muscles,I Luv the Valley OH!,1YdxzPXgwh7i4bz1ho6cud,2004,False,48,0.209,0.734,G,-5.668,Major,0.0417,0.000977,0.288,0.381,116.26,2.98555,4
8823,Earl Sweatshirt,"I Don't Like Shit, I Don't Go Outside: An Album by Earl Sweatshirt",AM // Radio (feat. Wiki),3cR19PDGb6w48V96kMaZOf,2015,True,51,0.47,0.389,A,-7.532,Major,0.0725,0.00718,0.225,0.524,82.365,4.04245,3
8824,Earl Sweatshirt,"I Don't Like Shit, I Don't Go Outside: An Album by Earl Sweatshirt",Grief,47A4a2ZxJaZz5nBME2HtXs,2015,True,52,0.645,0.589,G#/Ab,-6.171,Major,0.173,0.158,0.0924,0.616,89.971,4.177333333333333,4
8825,Earl Sweatshirt,"I Don't Like Shit, I Don't Go Outside: An Album by Earl Sweatshirt",Mantra,7kF3pqmT3wAYq8m8HsGoOB,2015,True,50,0.502,0.801,C#/Db,-9.49,Major,0.409,7.27e-06,0.199,0.334,98.247,3.81445,4
8826,JPEGMAFIA,Veteran,Baby I'm Bleeding,5pUudDDuJgIpgKIGk2zmxv,2018,True,57,0.574,0.859,C#/Db,-2.401,Major,0.193,0.0,0.416,0.828,171.392,2.5374333333333334,4
8827,JPEGMAFIA,EP!,BALD!,4B462KwzHiJLHJeXYL5Y4V,2020,True,53,0.594,0.917,A#/Bb,-2.382,Major,0.3,0.0,0.495,0.675,154.703,2.565533333333333,4
8828,Trippie Redd,Trip At Knight (Complete Edition),Rich MF (feat. Polo G & Lil Durk),6cUHiQEECDl5m3WFGQ1GCR,2021,True,81,0.756,0.698,F#/Gb,-5.464,Major,0.178,0.0,0.221,0.66,77.497,4.128566666666667,4
8829,Young Thug,Tick Tock,Tick Tock,2e5UdW2KFm3PSc4rUBrd9i,2021,False,43,0.947,0.678,B,-8.664,Minor,0.234,0.0,0.153,0.621,134.033,2.654,4
8830,Trippie Redd,Trip At Knight (Complete Edition),Betrayal (feat. Drake),4mOkfIYbMX9PXx27hj8NTi,2021,True,72,0.74,0.564,G#/Ab,-6.71,Major,0.0688,0.0,0.126,0.129,158.114,2.53375,4
8831,Joyner Lucas,Dreams Unfold,Dreams Unfold,5ChX0Yt1wPpRJFPPecJZPh,2021,True,74,0.869,0.62,A,-5.308,Major,0.191,0.0,0.103,0.961,148.041,3.35135,4
8832,Vince Staples,Prima Donna,Prima Donna,1PjKowBEfdICVBaxJDPsvm,2016,True,45,0.712,0.649,B,-7.507,Major,0.5,5.68e-06,0.353,0.326,154.028,3.5008833333333333,4
8833,Rocko,U.O.E.N.O. Remix (feat. Future & A$AP Rocky),U.O.E.N.O.,1baooPNpHuiV81mVg5yjVO,2013,True,42,0.431,0.668,D#/Eb,-4.369,Minor,0.351,0.0,0.798,0.662,188.042,4.38095,3
8834,slowthai,CANCELLED,MAZZA (feat. A$AP Rocky),4ucT5rZSr1K2w401AtdfBH,2021,True,30,0.672,0.63,E,-6.841,Minor,0.285,0.0,0.167,0.354,75.286,2.86445,4
8835,Boslen,Eye for an Eye,Eye for an Eye,51o6ZEmuyDESow4gnsNJ7u,2019,True,58,0.918,0.473,C#/Db,-8.736,Major,0.282,0.000186,0.106,0.192,98.896,2.696066666666667,4
8836,Boslen,DENY (feat. Tyla Yaweh),DENY (feat. Tyla Yaweh),4LFulUBNsEnu4IupYnYlog,2021,False,41,0.739,0.697,G#/Ab,-5.309,Major,0.0564,0.0,0.178,0.425,74.999,3.1972666666666667,4
8837,Boslen,DUSK to DAWN,VULTURES,0gTmo8jEPfVnAFBKN0jndQ,2021,True,45,0.725,0.511,D,-6.759,Major,0.0449,2.15e-05,0.109,0.325,75.046,2.5048833333333334,4
8838,Rod Wave,SoulFly (Deluxe Version),Already Won (feat. Lil Durk),2wOnrN7fkzV4NsLqym2C6O,2021,True,72,0.321,0.525,G,-9.891,Minor,0.131,0.0,0.137,0.152,75.774,3.5344,4
8839,Rod Wave,SoulFly (Deluxe Version),Time Heals,5zAKS2742J6jxxJ8QzeOF9,2021,True,63,0.509,0.762,G#/Ab,-4.57,Major,0.0829,0.0,0.0883,0.317,84.847,3.2248833333333335,4
8840,The Kid LAROI,F*CK LOVE 3+: OVER YOU,STILL CHOSE YOU (feat. Mustard),7xJqJxiM5f0BZQLWCbOuWz,2021,True,65,0.724,0.5,F,-7.112,Minor,0.259,0.0,0.115,0.317,97.694,2.85715,4
8841,OHGEESY,Secret Service,Get Fly (feat. DaBaby),2hqkcvTKlWJOczatljDKHz,2021,True,56,0.63,0.625,F#/Gb,-7.015,Major,0.349,0.0,0.104,0.436,203.664,2.7843166666666668,4
8842,Gunna,9 TIMES OUTTA 10,9 TIMES OUTTA 10,5bgbb8KMAZreVHzh3bRPS5,2021,True,60,0.605,0.675,D#/Eb,-8.095,Minor,0.354,0.0,0.149,0.811,85.062,2.65955,4
8843,Lil Yachty,BIRTHDAY MIX 6,Solid (feat. SoFaygo),1LjuHrjwyo7d5rh3W1XO5V,2021,True,56,0.677,0.642,G#/Ab,-7.887,Minor,0.0867,0.0,0.34,0.575,144.02,2.6666666666666665,4
8844,Lil Yachty,BIRTHDAY MIX 6,Virgo World (feat. Lil Tecca),1jN7omTNonXiWogKpngUAj,2021,True,55,0.705,0.589,C,-7.136,Major,0.0527,0.0,0.104,0.162,129.918,2.2456,4
8845,Lil Yachty,BIRTHDAY MIX 6,Lexy Sove,28xIKL8bPz0xsyAkNpyQpp,2021,True,49,0.779,0.446,C#/Db,-6.26,Major,0.286,0.0,0.101,0.375,155.994,2.8716333333333335,3
8846,Flipp Dinero,Play My Part,Play My Part,5JSxZLQcD7WzmZjgD53UM5,2021,True,55,0.894,0.675,C#/Db,-6.816,Minor,0.319,0.0,0.0866,0.439,123.977,3.614733333333333,4
8847,Baby Keem,family ties (with Kendrick Lamar),family ties (with Kendrick Lamar),7Bpx2vsWfQFBACRz4h3IqH,2021,True,86,0.711,0.611,C#/Db,-5.453,Major,0.329,0.0,0.231,0.144,134.14,4.2011666666666665,4
8848,Chief Keef,Harley Quinn,Harley Quinn,3TWnb13OgnxJH7h9lynmv2,2021,True,60,0.478,0.755,B,-5.267,Major,0.346,0.0,0.378,0.3,151.061,2.88,4
8849,Rich The Kid,Prada (feat. Polo G) [Remix],Prada (feat. Polo G) - Remix,3vAaW8xRC9n9CmCfyXTFxU,2021,True,61,0.857,0.693,A#/Bb,-4.351,Minor,0.279,0.0,0.0803,0.486,144.178,2.44445,4
8850,Lil Tecca,We Love You Tecca 2,"CHOPPA SHOOT THE LOUDEST (with Chief Keef, feat.Trippie Redd)",2MyQK6cKu9IAzNXiBm7TD0,2021,True,69,0.585,0.765,A#/Bb,-5.575,Minor,0.0589,0.0,0.148,0.18,145.155,4.027583333333333,4
8851,Meek Mill,Sharing Locations (feat. Lil Baby & Lil Durk),Sharing Locations (feat. Lil Baby & Lil Durk),3J4VKkUpLvomXJbn9ZAypO,2021,True,82,0.681,0.63,C#/Db,-5.585,Major,0.0385,0.0,0.139,0.183,151.951,2.6842166666666665,4
8852,42 Dugg,Free Dem Boyz (Deluxe),Free RIC (feat. Lil Durk),4wfIBPCUt21RtVX1K0oj45,2021,True,63,0.608,0.633,A#/Bb,-8.0,Minor,0.278,0.0,0.167,0.419,165.01,3.6633,4
8853,Fetty Wap,Fetty Wap (Deluxe),RGF Island,1iuljeYz6ZG3GTJOZZkoer,2015,True,61,0.746,0.764,C,-5.066,Minor,0.0423,8.19e-06,0.0867,0.518,137.98,2.898216666666667,4
8854,BabySantana,Planet Sosa,Slimey,1W9PZ2FYUgZvDV0QL0v3PH,2020,False,30,0.792,0.587,A#/Bb,-9.203,Minor,0.357,0.0,0.112,0.336,137.831,1.58345,4
8855,BabySantana,Planet Sosa,Juvenile,5bheKQwTJNft9ryZtkILcB,2020,True,29,0.73,0.517,A,-11.098,Major,0.0907,0.104,0.368,0.557,155.041,1.8712333333333333,3
8856,dvsn,Cheers to the Best Memories,I Believed It (feat. Mac Miller),0BKuCr5M2nggLQnUjllayK,2021,True,56,0.524,0.699,C#/Db,-5.559,Minor,0.0462,0.0,0.769,0.703,145.191,4.110166666666666,4
8857,dvsn,Cheers to the Best Memories,Can't Tell (feat. YG),3kDVu4LH4OX7zTL0zKWSgS,2021,True,48,0.756,0.536,G#/Ab,-6.888,Major,0.0547,0.0,0.106,0.545,130.083,3.4463,4
8858,Rick Ross,Mastermind (Deluxe),Thug Cry,6sQiCf6PqeB5o4RBrSAZBn,2014,True,53,0.501,0.54,A#/Bb,-10.299,Minor,0.395,0.0,0.164,0.419,177.591,4.419116666666667,4
8859,Kanye West,Donda,Jail,42ZrMq4BKsWDrrbMnMRYaK,2021,False,64,0.458,0.571,E,-6.739,Major,0.0949,0.000305,0.0846,0.586,110.013,4.95,4
8860,Kanye West,Donda,God Breathed,1dPNJDYuW9QAtkOpK3eBvO,2021,False,58,0.325,0.311,A#/Bb,-7.481,Major,0.0442,6.74e-05,0.11,0.0789,92.744,5.5577,3
8861,Kanye West,Donda,Off The Grid,2gbMPBrBVj3CuNTLp2dHYs,2021,False,66,0.546,0.64,G#/Ab,-5.582,Major,0.37,0.0,0.137,0.63,137.728,5.654166666666667,4
8862,Kanye West,Donda,Hurricane,0RbW8kWozrVSIGb4V13o0o,2021,False,70,0.587,0.561,C,-6.569,Major,0.146,0.0,0.109,0.351,80.009,4.053116666666667,4
8863,Kanye West,Donda,Praise God,0Zm7NKJgoKY6ZWwtoEUILK,2021,False,63,0.798,0.545,C#/Db,-6.466,Major,0.168,9.48e-05,0.258,0.212,118.029,3.77755,4
8864,Kanye West,Donda,Ok Ok,4VYEnxm7lmtG5sEEbcmORB,2021,False,59,0.738,0.471,B,-9.208,Minor,0.402,1.28e-06,0.13,0.283,107.98,3.4105,5
8865,Kanye West,Donda,Jonah,3gWzTnziivUYzqXtnvgN8q,2021,False,60,0.459,0.431,A,-8.375,Minor,0.256,0.0,0.274,0.128,177.3,3.2528333333333332,4
8866,Kanye West,Donda,Junya,1aF9TeHZbe6OVo9dtjPuzK,2021,False,58,0.752,0.69,G,-3.948,Major,0.0642,0.0,0.303,0.396,148.07,2.46115,4
8867,Kanye West,Donda,Believe What I Say,73uxnSsFMeJ15POpd3zgrV,2021,False,61,0.595,0.656,G,-7.868,Major,0.247,0.0,0.47,0.416,99.811,4.04,4
8868,Westside Gunn,Hitler Wears Hermes 8: Sincerely Adolf,716 Mile (feat. Boldy James),4wkkcq6zn8TmDaOVL7QqoE,2021,True,42,0.332,0.515,G#/Ab,-8.876,Minor,0.0367,0.0,0.703,0.128,129.924,3.7807,4
8869,Westside Gunn,Hitler Wears Hermes 8: Sincerely Adolf,RIGHT NOW (feat. Stove God Cooks & Jadakiss),4f7r6dRgC7e8XSoKHD1UpL,2021,True,51,0.551,0.715,F,-9.811,Minor,0.338,0.0,0.115,0.69,77.195,3.6526,4
8870,Westside Gunn,Hitler Wears Hermes 8: Sincerely Adolf,"Westheimer (feat. Boldy James, Sauce Walka & Stove God Cooks)",6wIk5dt1w3cLRz0Z7EJlY7,2021,True,46,0.371,0.657,D,-7.978,Major,0.073,1.82e-06,0.178,0.483,133.329,5.636233333333333,4
8871,Kanye West,Donda,24,7DBFslKWQzoRgO0HBBkL3u,2021,False,58,0.386,0.534,F,-6.086,Minor,0.0389,0.0,0.351,0.343,110.057,3.2983,4
8872,Kanye West,Donda,Moon,2Rd4eJ4KwXQQn2sMSToyUM,2021,False,66,0.319,0.236,F,-9.644,Major,0.0318,1.62e-05,0.272,0.254,162.351,2.6015166666666665,4
8873,Kanye West,Donda,Heaven and Hell,2ZUJsR8HEktit58X6FuPQM,2021,False,60,0.764,0.422,C,-7.265,Minor,0.119,0.0,0.152,0.268,82.986,2.421683333333333,4
8874,Westside Gunn,Hitler Wears Hermes 8: Sincerely Adolf,Bash money (feat. Lil Wayne),7KOV7goz91wTufZxO51Ebn,2021,True,55,0.441,0.469,A#/Bb,-11.868,Minor,0.159,0.103,0.137,0.0659,76.346,2.4520333333333335,4
8875,Kanye West,Donda,Donda,2TJ1FOCmCBkKm418MjVw5D,2021,False,56,0.534,0.491,A#/Bb,-7.945,Major,0.0545,0.0,0.192,0.428,105.989,2.13855,5
8876,Kanye West,Donda,Keep My Spirit Alive,4IlOyxGATYUp7YVy5zrSW8,2021,False,57,0.467,0.655,C,-6.548,Major,0.338,0.000172,0.167,0.0627,166.382,3.689766666666667,4
8877,Kanye West,Donda,Jesus Lord,56JwgcQcxo08w7YXrBzrA5,2021,False,57,0.477,0.713,C#/Db,-6.805,Major,0.126,0.00844,0.0879,0.113,106.137,8.975616666666667,5
8878,Kanye West,Donda,New Again,2GPTiPR5db727wu1tFvFt4,2021,False,57,0.679,0.673,F#/Gb,-5.17,Minor,0.189,0.0,0.479,0.295,91.112,3.05495,4
8879,Kanye West,Donda,Tell The Vision,34TiQsddaGhd8lmzJfxSzH,2021,False,53,0.714,0.417,D,-11.085,Minor,0.0426,0.0,0.105,0.213,144.064,1.7369833333333333,3
8880,Kanye West,Donda,Lord I Need You,5YRFttxjAEgm2nq5Z2tlqK,2021,False,56,0.711,0.428,C#/Db,-7.274,Minor,0.307,0.0,0.534,0.197,83.036,2.7018,4
8881,Kanye West,Donda,Pure Souls,7up5MwPUHQdv4DkzQRHRWP,2021,False,59,0.381,0.528,F,-6.997,Major,0.0449,0.0,0.269,0.256,97.207,5.977033333333333,4
8882,Ethereal,Final Fantasy,Come Here!,5nH1m6y1eoSRAlWBUNq73g,2015,False,32,0.923,0.509,F#/Gb,-6.065,Minor,0.292,7.37e-06,0.102,0.63,119.988,3.9995166666666666,4
8883,Jaden,CTV3: Day Tripper's Edition,Endless Summer Remix feat. Joey Bada$$ + Raury - Remix,0f4Bjuo8xNC6g9h9IQgsys,2021,True,47,0.652,0.673,C#/Db,-8.671,Major,0.401,1.88e-05,0.122,0.358,101.468,4.241783333333333,4
8884,Jaden,CTV3: Day Tripper's Edition,Falling for You with Justin Bieber,6FWe4mYC0Lctpi64Hcha07,2021,False,50,0.688,0.56,E,-8.379,Major,0.044,2.51e-05,0.111,0.772,129.977,3.7,4
8885,Kanye West,Donda,Come to Life,6DZz58CbF0AKw5PCKqNKcM,2021,False,56,0.44,0.465,D#/Eb,-6.592,Major,0.0318,1.26e-06,0.384,0.241,126.937,5.173233333333333,4
8886,Kanye West,Donda,No Child Left Behind,3onYsG7nB3FwEVHYYWCrIM,2021,False,60,0.161,0.327,C#/Db,-8.059,Minor,0.0341,0.792,0.138,0.0815,135.382,2.9676833333333335,3
8887,Kanye West,Donda,Junya pt 2,7soCc4TpT99bOhJoCiMqFN,2021,False,53,0.753,0.767,G,-3.773,Major,0.0731,0.0,0.279,0.258,148.13,3.0439166666666666,4
8888,Kanye West,Donda,Jesus Lord pt 2,72dummgz1gSqm8faekYYQh,2021,False,52,0.524,0.726,G#/Ab,-6.628,Major,0.0941,0.0192,0.0877,0.146,107.4,11.5122,5
8889,Benny The Butcher,Pyrex Picasso,Flood The Block,03lJ0yFAj8n5OHeayE5mip,2021,True,53,0.714,0.909,B,-5.684,Minor,0.238,0.0,0.375,0.773,159.227,2.0092166666666667,4
8890,Benny The Butcher,Pyrex Picasso,The Iron Curtain,1TDEPWZaCJwcivTDNzBlR5,2021,True,44,0.614,0.73,G,-5.533,Major,0.181,0.0,0.274,0.448,76.193,3.7400166666666665,4
8891,Benny The Butcher,Burden of Proof,One Way Flight (feat. Freddie Gibbs),03jnWnj2qOrYofsyCTuHC6,2020,True,65,0.486,0.951,D,-1.649,Major,0.24,8.4e-06,0.36,0.744,164.048,3.3166333333333333,4
8892,Benny The Butcher,The Plugs I Met,Crowns for Kings (Feat. Black Thought),0FQeZmAKQLLnZC5iTN6JuR,2019,True,56,0.485,0.91,G,-4.426,Major,0.2,0.0,0.204,0.583,87.646,4.472333333333333,4
8893,Benny The Butcher,The Plugs I Met,18 Wheeler (feat. Pusha T),0r2aLoohhPKNZ9z6WkaYyp,2019,True,51,0.512,0.733,D,-7.8,Minor,0.244,0.000253,0.349,0.739,75.356,2.6842166666666665,4
8894,Benny The Butcher,Tana Talk 3,Echo Long (feat. WestsideGunn & Meyhem Lauren),1UmlrsT8WPRku4VOnuVYca,2018,True,36,0.627,0.687,A,-10.292,Major,0.303,0.000252,0.261,0.7,146.209,3.5061333333333335,4
8895,Benny The Butcher,Tana Talk 3,Fifty One (feat. WestsideGunn),1BJTB34T6rHIruDKvJZQQG,2018,True,36,0.642,0.771,A#/Bb,-7.82,Minor,0.242,0.000285,0.161,0.447,71.54,3.834,4
8896,Boldy James,Bo Jackson,Photographic Memories (feat. Earl Sweatshirt),3RRjRfsNJ4A5Y3qAgQgAjD,2021,True,50,0.544,0.527,G#/Ab,-10.708,Major,0.389,0.0,0.165,0.448,145.041,3.8871166666666666,4
8897,Boldy James,Bo Jackson,Fake Flowers,6kdYgh9p7t8wlxljk8KGJg,2021,True,52,0.654,0.366,B,-14.573,Minor,0.471,0.0,0.67,0.216,87.657,3.78,4
8898,Curren$y,Covert Coup,Scottie Pippens (feat. Freddie Gibbs),19O7OqzwiT0U5DKec68WJR,2021,True,54,0.384,0.908,A#/Bb,-5.517,Minor,0.325,0.0,0.328,0.67,84.29,3.120633333333333,4
8899,The Alchemist,"A Doctor, Painter & An Alchemist Walk Into A Bar",Stained Glass (feat. Westside Gunn),7jc9vEhD7AcrVMmHBwsN9Q,2020,True,33,0.698,0.644,C#/Db,-8.554,Minor,0.321,0.0,0.567,0.374,145.868,1.8357833333333333,4
8900,Freddie Gibbs,Alfredo,Frank Lucas (feat. Benny the Butcher),2pFC6DEdMhxQWUTptwVyS4,2020,True,56,0.489,0.62,G,-10.52,Major,0.272,2.57e-05,0.312,0.308,70.463,4.699783333333333,4
8901,Freddie Gibbs,Alfredo,Babies & Fools (feat. Conway the Machine),3RyLrayd9un9ClTah57JI0,2020,True,55,0.651,0.493,G#/Ab,-11.18,Minor,0.317,0.0,0.152,0.704,75.729,3.4337833333333334,4
8902,Conway the Machine,LULU,Shoot Sideways,2sl38MxPHtGY4nMopXoKHh,2020,True,53,0.647,0.666,F#/Gb,-9.707,Minor,0.331,5.23e-05,0.121,0.372,152.049,4.614,4
8903,Boldy James,The Price Of Tea In China,Surf & Turf,0LHTmpuM46uzWYZxLFuOXU,2020,True,48,0.572,0.63,F#/Gb,-10.152,Minor,0.405,1.82e-06,0.371,0.621,78.923,3.72,4
8904,Boldy James,The Price Of Tea In China,S.N.O.R.T.,121dfA7j6eDlvLSeGP1ZDU,2020,True,44,0.535,0.589,F#/Gb,-10.664,Minor,0.473,0.000116,0.111,0.591,105.775,3.1973333333333334,5
8905,The Alchemist,Yacht Rock 2,Eastside (feat. Westside Gunn & Conway),2gor2xcN2S1oFDJ43N7ClW,2019,True,29,0.473,0.673,A#/Bb,-7.317,Minor,0.251,2.31e-06,0.694,0.665,144.992,2.786,4
8906,The Alchemist,Bread,Ray Mysterio (feat. Westside Gunn & Conway),3scptj8Idke3JxqmewOlJ9,2018,True,53,0.717,0.805,C#/Db,-6.008,Major,0.289,0.0,0.29,0.632,132.135,3.7255833333333332,4
8907,The Alchemist,Bread,Roman Candles (feat. Roc Marciano & Black Thought),3jj5c4DGogPb9xglsxl4BI,2018,True,41,0.514,0.734,F,-7.037,Minor,0.119,0.0,0.0819,0.76,90.776,2.9263666666666666,4
8908,Lil Tecca,We Love You Tecca 2,SEASIDE (feat. iann dior),45bXTH6SuR2MKjypu4ksNz,2021,True,64,0.689,0.668,A#/Bb,-7.598,Minor,0.289,0.0,0.0882,0.652,164.877,2.2060666666666666,4
8909,Lil Tecca,We Love You Tecca 2,BANK TELLER (with Lil Yachty),3IxC6DfVAJ2bANOIliys9G,2021,True,58,0.785,0.503,E,-7.234,Minor,0.378,0.0,0.0962,0.304,144.949,2.9517166666666665,4
8910,Slump6s,Up It,Up It,3TSDHCM3AOmsaRFbUqNUdx,2021,True,43,0.584,0.722,A#/Bb,-8.262,Minor,0.124,0.0,0.0888,0.63,135.003,2.4237333333333333,4
8911,JPEGMAFIA,Veteran,Macaulay Culkin,7JKYgo3fpAMRSk96fUj1Uj,2018,True,43,0.514,0.774,C#/Db,-5.842,Major,0.291,0.0,0.352,0.595,134.235,1.9580333333333333,4
8912,Dreamville,Revenge Of The Dreamers III: Director's Cut,Still Dreamin (with JID & Lute feat. 6LACK),1hp7uTRi0jYcN6wgFP077U,2020,True,55,0.452,0.557,C,-6.425,Major,0.261,1.75e-06,0.0945,0.38,82.411,4.350883333333333,4
8913,PARTYNEXTDOOR,PARTYPACK,WEST DISTRICT,1xJf1B1Pfl5eVSVV1nwN7j,2020,False,54,0.641,0.503,C#/Db,-9.007,Major,0.0353,0.000925,0.113,0.0414,94.975,5.060483333333333,4
8914,The Kid LAROI,F*CK LOVE 3: OVER YOU,SAME ENERGY,3mXOssdHHkN6AvLw6ZgKiL,2021,True,68,0.676,0.494,D,-7.077,Major,0.261,0.0,0.0995,0.756,169.685,1.5529333333333333,4
8915,Jackboy,JackNDaBox,Want Some More (feat. Kodak Black),33RwTVxUFRugu4MqU6ivNF,2019,True,64,0.801,0.427,C,-10.594,Major,0.286,0.0,0.11,0.255,84.949,4.70625,4
8916,Trippie Redd,Trip At Knight,Demon Time (feat. Ski Mask The Slump God),0gcbrwbpdxGHE9nW0TCoKP,2021,True,41,0.718,0.684,B,-5.16,Minor,0.248,0.0,0.233,0.856,146.084,2.6575333333333333,4
8917,Trippie Redd,Trip At Knight,Vibes,0WWnuzqf8eUwNMpLIIOBuC,2021,True,35,0.561,0.825,B,-4.859,Minor,0.0604,0.0,0.393,0.269,146.822,2.0676666666666668,4
8918,Trippie Redd,Trip At Knight,Supernatural,0Vn54m592UkfxfuvAuSr3H,2021,True,37,0.449,0.852,C#/Db,-3.618,Major,0.308,0.0,0.127,0.425,156.675,2.3472,4
8919,Trippie Redd,Trip At Knight,iPhone,1WGFoNy1wm8HpOn15IbsJK,2021,True,34,0.721,0.332,E,-6.972,Minor,0.207,0.0,0.119,0.261,70.655,2.0283333333333333,4
8920,Trippie Redd,Trip At Knight,Super Cell,5KvKGFFNm1Y7jHTjaJF74h,2021,True,40,0.641,0.755,E,-3.621,Minor,0.113,0.0,0.0849,0.603,154.829,2.6837833333333334,4
8921,Meek Mill,Blue Notes 2 (feat. Lil Uzi Vert),Blue Notes 2 (feat. Lil Uzi Vert),488HG8lR11JswT2YgcWGRB,2021,True,70,0.748,0.591,D,-6.234,Minor,0.331,0.0,0.64,0.192,74.958,3.84,4
8922,Pusha T,New God Flow,New God Flow,1DbeslBYnckTqqTcc1Y2Tg,2012,True,53,0.493,0.914,D#/Eb,-2.963,Minor,0.386,0.0,0.353,0.519,173.694,4.915116666666667,4
8923,Pusha T,My Name Is My Name,Sweet Serenade,4nwxCitFgnLugXCl0JFNTJ,2013,True,57,0.722,0.702,G,-6.688,Major,0.347,0.0051,0.384,0.424,150.056,3.6548833333333333,4
8924,Pusha T,DAYTONA,Hard Piano,3HgA5R5alihocnOYE9ihpS,2018,True,54,0.582,0.778,E,-3.776,Minor,0.178,0.0,0.21,0.205,82.193,3.2622166666666668,4
8925,Rae Sremmurd,No Flex Zone (Remix),No Flex Zone - Remix,32a5eLrlrKiXrqb1D16CUY,2014,True,53,0.943,0.528,C#/Db,-5.565,Major,0.168,0.0,0.147,0.298,120.068,5.328733333333333,4
8926,Pusha T,My Name Is My Name,Nosetalgia,5c7yH6ivcTqyHcMkHWTiFY,2013,True,0,0.574,0.795,F,-3.919,Major,0.318,0.0,0.132,0.723,80.975,3.6008833333333334,4
